-1 1:1.0 2:1.0 3:0.0 4:0.0 5:1.0 6:0.0 7:0.477121254719662 8:0.0 9:0.0 10:0.0 11:0.0 12:0.013333333333333
-1 1:5.0 2:0.2 3:1.6 4:0.0 5:0.2 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000000000000000
-1 1:1.0 2:1.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:1.0 11:0.0 12:0.000225835591689
+1 1:5.0 2:0.8 3:0.8 4:0.0 5:0.0 6:0.0 7:1.380421604748852 8:0.0 9:0.0 10:0.2 11:0.0 12:0.000908265213442
-1 1:9.0 2:0.6666666666666666 3:0.4444444444444444 4:0.2222222222222222 5:0.0 6:0.3333333333333333 7:2.945189470282133 8:0.2222222222222222 9:0.3333333333333333 10:0.0 11:0.0 12:0.009273570324575
+1 1:7.0 2:0.2857142857142857 3:0.7142857142857143 4:0.0 5:0.14285714285714285 6:0.0 7:0.301029995663981 8:0.0 9:0.0 10:0.0 11:0.2857142857142857 12:0.071428571428571
+1 1:11.0 2:0.18181818181818182 3:0.8181818181818182 4:1.1818181818181819 5:0.0 6:0.09090909090909091 7:0.000000000000000 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000000000000000
+1 1:1.0 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000000000000000
-1 1:7.0 2:0.2857142857142857 3:1.5714285714285714 4:0.14285714285714285 5:0.0 6:0.0 7:2.053078443483420 8:0.0 9:0.0 10:0.0 11:0.0 12:0.009756097560976
-1 1:8.0 2:0.375 3:0.875 4:0.375 5:0.25 6:0.625 7:0.000000000000000 8:0.5 9:0.0 10:0.0 11:0.0 12:0.000000000000000
-1 1:2.0 2:0.5 3:0.0 4:0.0 5:0.0 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:0.5 11:0.0 12:0.000221483942414
+1 1:23.0 2:0.17391304347826086 3:0.21739130434782608 4:0.30434782608695654 5:0.043478260869565216 6:0.08695652173913043 7:4.706613680831963 8:0.0 9:0.043478260869565216 10:0.2608695652173913 11:0.0 12:0.001143837575064
+1 1:40.0 2:0.15 3:0.825 4:0.45 5:0.075 6:0.3 7:4.633199136393816 8:0.0 9:0.0 10:0.0 11:0.55 12:0.001359804188197
-1 1:7.0 2:0.14285714285714285 3:0.5714285714285714 4:1.0 5:0.14285714285714285 6:0.0 7:3.214787642643748 8:0.0 9:0.0 10:0.14285714285714285 11:0.0 12:0.000271960837639
-1 1:5.0 2:0.4 3:0.8 4:0.8 5:0.0 6:0.2 7:6.244399916102846 8:0.0 9:0.0 10:0.4 11:0.0 12:0.000273074822501
-1 1:5.0 2:0.4 3:0.2 4:0.4 5:0.2 6:0.6 7:4.199814605790956 8:0.0 9:0.0 10:0.0 11:0.2 12:0.000273448181570
-1 1:2.0 2:0.5 3:0.0 4:1.0 5:0.5 6:0.5 7:0.000000000000000 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000273448181570
+1 1:1.0 2:1.0 3:0.0 4:1.0 5:0.0 6:0.0 7:4.238542089714399 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000270782561603
-1 1:2.0 2:0.5 3:1.0 4:1.0 5:0.0 6:0.0 7:3.677771802137944 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000271076172404
-1 1:113.0 2:0.07964601769911504 3:0.7433628318584071 4:0.6017699115044248 5:0.07964601769911504 6:0.2831858407079646 7:5.352626961492145 8:0.035398230088495575 9:0.0 10:0.04424778761061947 11:0.017699115044247787 12:0.002166260492824
-1 1:8.0 2:0.125 3:0.375 4:0.0 5:0.0 6:0.0 7:3.671100471242015 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000271076172404
-1 1:5.0 2:0.4 3:0.8 4:0.8 5:0.0 6:0.0 7:3.843778381702906 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000541565123206
-1 1:8.0 2:0.125 3:0.625 4:0.0 5:0.125 6:0.125 7:3.676002252030381 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000271076172404
+1 1:1.0 2:1.0 3:1.0 4:2.0 5:0.0 6:1.0 7:4.293443913051440 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000265111346766
-1 1:3.0 2:0.3333333333333333 3:1.0 4:0.3333333333333333 5:0.0 6:0.0 7:5.132142472273248 8:0.0 9:0.0 10:0.0 11:0.0 12:0.000267165375367
-1 1:39.0 2:0.1794871794871795 3:0.5128205128205128 4:0.3076923076923077 5:0.05128205128205128 6:0.2564102564102564 7:4.185848939891507 8:0.0 9:0.0 10:0.05128205128205128 11:0.05128205128205128 12:0.001069232825448
-1 1:5.0 2:0.4 3:0.0 4:0.4 5:0.0 6:0.4 7:4.129102263476343 8:0.4 9:0.0 10:0.2 11:0.0 12:0.000532481363152
+1 1:1.0 2:1.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:1.0 11:0.0 12:0.000000000000000
-1 1:1.0 2:1.0 3:1.0 4:1.0 5:0.0 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:1.0 11:0.0 12:0.000000000000000
-1 1:2.0 2:1.0 3:0.0 4:1.0 5:0.0 6:0.0 7:0.000000000000000 8:0.0 9:0.0 10:1.0 11:0.0 12:0.000000000000000
